paper_id,paper_title,paper_link,year,list_of_staff,number_of_staff,staff_name1,staff_dept1,staff_title1,staff_name2,staff_dept2,staff_title2,staff_name3,staff_dept3,staff_title3
1297,Dataset Quantization with Active Learning based Adaptive Sampling,https://arxiv.org/pdf/2407.07268,2024,"['Yan, Yan']",1,"Yan, Yan",Department of Computer Science,Associate Professor,,,,,,
1298,Artifact-Minimized High-Ratio Image Compression with Preserved Analysis Fidelity,https://www.biorxiv.org/content/10.1101/2024.07.17.603794.full.pdf,2024,"['Yan, Yan']",1,"Yan, Yan",Department of Computer Science,Associate Professor,,,,,,
1299,Integrating Metal Phenolic Networks-Mediated Separation and Machine Learning-Aided SERS for High-Precision Quantification and Classification of Nanoplastics,https://chemrxiv.org/engage/api-gateway/chemrxiv/assets/orp/resource/item/66859aad5101a2ffa84cedb2/original/integrating-metal-phenolic-networks-mediated-separation-and-machine-learning-aided-sers-for-high-precision-quantification-and-classification-of-nanoplastics.pdf,,"['Yan, Yan']",1,"Yan, Yan",Department of Computer Science,Associate Professor,,,,,,
1300,Vision+ X: A Survey on Multimodal Learning in the Light of Data,https://arxiv.org/pdf/2210.02884,2024,"['Yan, Yan']",1,"Yan, Yan",Department of Computer Science,Associate Professor,,,,,,
1301,MS-UMLP: Medical Image Segmentation via Multi-Scale U-shape MLP-Mixer,https://openaccess.thecvf.com/content/ACCV2024/papers/Xie_MS-UMLP_Medical_Image_Segmentation_via__Multi-Scale_U-shape_MLP-Mixer_ACCV_2024_paper.pdf,2024,"['Yan, Yan']",1,"Yan, Yan",Department of Computer Science,Associate Professor,,,,,,
1302,Quest: Low-bit diffusion model quantization via efficient selective finetuning,https://openaccess.thecvf.com/content/ICCV2025/papers/Wang_QuEST_Low-bit_Diffusion_Model_Quantization_via_Efficient_Selective_Finetuning_ICCV_2025_paper.pdf,2024,"['Yan, Yan']",1,"Yan, Yan",Department of Computer Science,Associate Professor,,,,,,
1303,LightHART: Lightweight Human Activity Recognition Transformer,https://par.nsf.gov/servlets/purl/10626675,2024,"['Yan, Yan']",1,"Yan, Yan",Department of Computer Science,Associate Professor,,,,,,
1304,Attribute-guided Cross-modal Interaction and Enhancement for Audio-Visual Matching,https://aihuazheng.github.io/publications/pdf/2024/2024-Attribute-guided_Cross-modal_Interaction_and_Enhancement_for_Audio-Visual_Matching.pdf,2024,"['Yan, Yan']",1,"Yan, Yan",Department of Computer Science,Associate Professor,,,,,,
1305,LLaVA-PruMerge: Adaptive Token Reduction for Efficient Large Multimodal Models,https://openaccess.thecvf.com/content/ICCV2025/papers/Shang_LLaVA-PruMerge_Adaptive_Token_Reduction_for_Efficient_Large_Multimodal_Models_ICCV_2025_paper.pdf,2024,"['Yan, Yan']",1,"Yan, Yan",Department of Computer Science,Associate Professor,,,,,,
1306,Monocular Expressive 3D Human Reconstruction of Multiple People,https://dl.acm.org/doi/pdf/10.1145/3652583.3658092,2024,"['Yan, Yan']",1,"Yan, Yan",Department of Computer Science,Associate Professor,,,,,,
1307,Divide-and-Conquer Transformer Network with Knowledge Transfer for Query-driven HOI Detection,https://dl.acm.org/doi/pdf/10.1145/3652583.3658028,2024,"['Yan, Yan']",1,"Yan, Yan",Department of Computer Science,Associate Professor,,,,,,
1308,Versatile Navigation under Partial Observability via Value-Guided Diffusion Policy,https://openaccess.thecvf.com/content/CVPR2024/papers/Zhang_Versatile_Navigation_Under_Partial_Observability_via_Value-guided_Diffusion_Policy_CVPR_2024_paper.pdf,2024,"['Yan, Yan']",1,"Yan, Yan",Department of Computer Science,Associate Professor,,,,,,
1309,Enhancing Post-training Quantization Calibration through Contrastive Learning,https://openaccess.thecvf.com/content/CVPR2024/papers/Shang_Enhancing_Post-training_Quantization_Calibration_through_Contrastive_Learning_CVPR_2024_paper.pdf,2024,"['Yan, Yan']",1,"Yan, Yan",Department of Computer Science,Associate Professor,,,,,,
1310,Efficient Multitask Dense Predictor via Binarization,https://openaccess.thecvf.com/content/CVPR2024/papers/Shang_Efficient_Multitask_Dense_Predictor_via_Binarization_CVPR_2024_paper.pdf,2024,"['Yan, Yan']",1,"Yan, Yan",Department of Computer Science,Associate Professor,,,,,,
1311,On the Faithfulness of Vision Transformer Explanations,http://openaccess.thecvf.com/content/CVPR2024/papers/Wu_On_the_Faithfulness_of_Vision_Transformer_Explanations_CVPR_2024_paper.pdf,2024,"['Yan, Yan']",1,"Yan, Yan",Department of Computer Science,Associate Professor,,,,,,
1312,Token Transformation Matters: Towards Faithful Post-hoc Explanation for Vision Transformer,https://openaccess.thecvf.com/content/CVPR2024/papers/Wu_Token_Transformation_Matters_Towards_Faithful_Post-hoc_Explanation_for_Vision_Transformer_CVPR_2024_paper.pdf,2024,"['Yan, Yan']",1,"Yan, Yan",Department of Computer Science,Associate Professor,,,,,,
1313,Machine learning enabled multiplex detection of periodontal pathogens by surface-enhanced Raman spectroscopy,https://pmc.ncbi.nlm.nih.gov/articles/PMC11282452/,2024,"['Yan, Yan']",1,"Yan, Yan",Department of Computer Science,Associate Professor,,,,,,
1314,Adaptive Cross-architecture Mutual Knowledge Distillation,https://par.nsf.gov/servlets/purl/10533120,2024,"['Yan, Yan']",1,"Yan, Yan",Department of Computer Science,Associate Professor,,,,,,
1315,Supplementing Missing Visions via Dialog for Scene Graph Generations,https://arxiv.org/pdf/2204.11143,2024,"['Yan, Yan']",1,"Yan, Yan",Department of Computer Science,Associate Professor,,,,,,
1316,Mining and Unifying Heterogeneous Contrastive Relations for Weakly-Supervised Actor-Action Segmentation,https://openaccess.thecvf.com/content/WACV2024/papers/Duan_Mining_and_Unifying_Heterogeneous_Contrastive_Relations_for_Weakly-Supervised_Actor-Action_Segmentation_WACV_2024_paper.pdf,2024,"['Yan, Yan']",1,"Yan, Yan",Department of Computer Science,Associate Professor,,,,,,
1317,MIM4DD: Mutual Information Maximization for Dataset Distillation,https://proceedings.neurips.cc/paper_files/paper/2023/file/24d36eee157559e0d2549455fba28f6a-Paper-Conference.pdf,2023,"['Yan, Yan']",1,"Yan, Yan",Department of Computer Science,Associate Professor,,,,,,
1318,Boundary Guided Mixing Trajectory for Semantic Control with Diffusion Models,https://proceedings.neurips.cc/paper_files/paper/2023/file/f737da5ea0e122870fad209509f87d5b-Paper-Conference.pdf,2023,"['Yan, Yan']",1,"Yan, Yan",Department of Computer Science,Associate Professor,,,,,,
1319,Towards Saner Deep Image Registration,https://openaccess.thecvf.com/content/ICCV2023/papers/Duan_Towards_Saner_Deep_Image_Registration_ICCV_2023_paper.pdf,2023,"['Yan, Yan']",1,"Yan, Yan",Department of Computer Science,Associate Professor,,,,,,
1320,Cell Instance Segmentation via Multi-Scale Non-local Correlation,https://pmc.ncbi.nlm.nih.gov/articles/PMC9900774/,2023,"['Yan, Yan']",1,"Yan, Yan",Department of Computer Science,Associate Professor,,,,,,
1321,Intelligent Constraint Classification for Symbolic Execution,https://drive.google.com/file/d/1ycJiWF2OXpD2EtCAaR1va8DTtn41nm-U/view,2023,"['Yan, Yan']",1,"Yan, Yan",Department of Computer Science,Associate Professor,,,,,,
1322,Lipschitz Continuity Retained Binary Neural Network,https://arxiv.org/pdf/2207.06540,2022,"['Yan, Yan']",1,"Yan, Yan",Department of Computer Science,Associate Professor,,,,,,
1323,Network Binarization via Contrastive Learning,https://arxiv.org/pdf/2207.02970,2022,"['Yan, Yan']",1,"Yan, Yan",Department of Computer Science,Associate Professor,,,,,,
1324,Quantized GAN for Complex Music Generation from Dance Videos,https://arxiv.org/pdf/2204.00604,2022,"['Yan, Yan']",1,"Yan, Yan",Department of Computer Science,Associate Professor,,,,,,
1325,Progressive Cross-modal Knowledge Distillation for Human Action Recognition,https://dl.acm.org/doi/pdf/10.1145/3503161.3548238,2022,"['Yan, Yan']",1,"Yan, Yan",Department of Computer Science,Associate Professor,,,,,,
1326,Cross-modal Knowledge Distillation for Vision-to-Sensor Action Recognition,https://arxiv.org/pdf/2112.01849,2022,"['Yan, Yan']",1,"Yan, Yan",Department of Computer Science,Associate Professor,,,,,,
1327,Win the Lottery Ticket via Fourier Analysis: Frequencies Guided Network Pruning,https://arxiv.org/pdf/2201.12712,2022,"['Yan, Yan']",1,"Yan, Yan",Department of Computer Science,Associate Professor,,,,,,
1328,Stealthy 3D Poisoning Attack on Video Recognition Models,https://par.nsf.gov/servlets/purl/10322068,2022,"['Yan, Yan']",1,"Yan, Yan",Department of Computer Science,Associate Professor,,,,,,
1329,Cross-View Panorama Image Synthesis,https://arxiv.org/pdf/2203.11832,2022,"['Yan, Yan']",1,"Yan, Yan",Department of Computer Science,Associate Professor,,,,,,
1330,Deep Normalized Cross-Modal Hashing with Bi-Direction Relation Reasoning,https://openaccess.thecvf.com/content/CVPR2022W/ODRUM/papers/Sun_Deep_Normalized_Cross-Modal_Hashing_With_Bi-Direction_Relation_Reasoning_CVPRW_2022_paper.pdf,2022,"['Yan, Yan']",1,"Yan, Yan",Department of Computer Science,Associate Professor,,,,,,
1331,Unsupervised High-Resolution Portrait Gaze Correction and Animation,https://arxiv.org/pdf/2207.00256,2022,"['Yan, Yan']",1,"Yan, Yan",Department of Computer Science,Associate Professor,,,,,,
1332,Multi-Modal Interaction Graph Convolutional Network for Temporal Language Localization in Videos,https://arxiv.org/pdf/2110.06058,2021,"['Yan, Yan']",1,"Yan, Yan",Department of Computer Science,Associate Professor,,,,,,
1333,Lipschitz Continuity Guided Knowledge Distillation,http://openaccess.thecvf.com/content/ICCV2021/papers/Shang_Lipschitz_Continuity_Guided_Knowledge_Distillation_ICCV_2021_paper.pdf,2021,"['Yan, Yan']",1,"Yan, Yan",Department of Computer Science,Associate Professor,,,,,,
1334,Cross-View Exocentric to Egocentric Video Synthesis,https://dl.acm.org/doi/pdf/10.1145/3474085.3475596,2021,"['Yan, Yan']",1,"Yan, Yan",Department of Computer Science,Associate Professor,,,,,,
1335,Saying the Unseen: Video Descriptions via Dialog Agents,https://ieeexplore.ieee.org/ielaam/34/9893033/9468337-aam.pdf,2021,"['Yan, Yan']",1,"Yan, Yan",Department of Computer Science,Associate Professor,,,,,,
1336,Learning Audio-Visual Correlations From Variational Cross-Modal Generation,https://arxiv.org/pdf/2102.03424,2021,"['Yan, Yan']",1,"Yan, Yan",Department of Computer Science,Associate Professor,,,,,,
1337,Unsupervised Neural Tracing in Densely Labeled Multispectral Brainbow Images,https://www.biorxiv.org/content/10.1101/2020.06.07.138941.full.pdf,2021,"['Yan, Yan']",1,"Yan, Yan",Department of Computer Science,Associate Professor,,,,,,
1338,Parallel Blockwise Knowledge Distillation for Deep Neural Network Compression,https://ieeexplore.ieee.org/ielaam/71/9357351/9305986-aam.pdf,2021,"['Yan, Yan']",1,"Yan, Yan",Department of Computer Science,Associate Professor,,,,,,
1339,Audio-Visual Event Localization via Recursive Fusion by Joint Co-Attention,https://openaccess.thecvf.com/content/WACV2021/papers/Duan_Audio-Visual_Event_Localization_via_Recursive_Fusion_by_Joint_Co-Attention_WACV_2021_paper.pdf,2021,"['Yan, Yan']",1,"Yan, Yan",Department of Computer Science,Associate Professor,,,,,,
1340,Craft distillation: Layer-wise convolutional neural network distillation,https://par.nsf.gov/servlets/purl/10171699,2020,"['Yan, Yan']",1,"Yan, Yan",Department of Computer Science,Associate Professor,,,,,,
1341,Adversarial-Metric Learning for Audio-Visual Cross-Modal Matching,https://aihuazheng.github.io/publications/pdf/2021/2021-Adversarial-metric%20learning%20for%20audio-visual%20cross-modal%20matching.pdf,2020,"['Yan, Yan']",1,"Yan, Yan",Department of Computer Science,Associate Professor,,,,,,
1342,Revisiting Optical Flow Estimation in 360 Videos,https://arxiv.org/pdf/2010.08045,2020,"['Yan, Yan']",1,"Yan, Yan",Department of Computer Science,Associate Professor,,,,,,
1343,Describing Unseen Videos via Multi-Modal Cooperative Dialog Agents,https://arxiv.org/pdf/2008.07935,2020,"['Yan, Yan']",1,"Yan, Yan",Department of Computer Science,Associate Professor,,,,,,
1344,Multi-Channel Attention Selection GANs for Guided Image-to-Image Translation,https://arxiv.org/pdf/2002.01048,2020,"['Yan, Yan']",1,"Yan, Yan",Department of Computer Science,Associate Professor,,,,,,
1345,Cascade Attention Guided Residue Learning GAN for Cross-modal Translation,https://arxiv.org/pdf/1907.01826,2020,"['Yan, Yan']",1,"Yan, Yan",Department of Computer Science,Associate Professor,,,,,,
1346,EGOK360: A 360 Egocentric Kinetic Human Activity Video Dataset,https://arxiv.org/pdf/2010.08055,2020,"['Yan, Yan']",1,"Yan, Yan",Department of Computer Science,Associate Professor,,,,,,
1347,Exocentric to Egocentric Image Generation via Parallel Generative Adversarial Network,https://arxiv.org/pdf/2002.03219,2020,"['Yan, Yan']",1,"Yan, Yan",Department of Computer Science,Associate Professor,,,,,,
1348,A Weakly Supervised Multi-task Ranking Framework for Actor-Action Semantic Segmentation,https://par.nsf.gov/servlets/purl/10170475,2020,"['Yan, Yan']",1,"Yan, Yan",Department of Computer Science,Associate Professor,,,,,,
1349,Is Pruning Compression?: Investigating Pruning Via Network Layer Similarity,https://openaccess.thecvf.com/content_WACV_2020/papers/Blakeney_Is_Pruning_Compression_Investigating_Pruning_Via_Network_Layer_Similarity_WACV_2020_paper.pdf,2020,"['Yan, Yan']",1,"Yan, Yan",Department of Computer Science,Associate Professor,,,,,,
1350,Segmenting Objects in Day and Night: Edge-Conditioned CNN for Thermal Image Semantic Segmentation,https://arxiv.org/pdf/1907.10303,2019,"['Yan, Yan']",1,"Yan, Yan",Department of Computer Science,Associate Professor,,,,,,
1351,Structured Discriminative Tensor Dictionary Learning for Unsupervised Domain Adaptation,https://arxiv.org/pdf/1905.04424,2019,"['Yan, Yan']",1,"Yan, Yan",Department of Computer Science,Associate Professor,,,,,,
1352,Classification of Alzheimer’s Disease with and without Imagery Using Gradient Boosted Machines and ResNet-50,https://www.mdpi.com/2076-3425/9/9/212,2019,"['Yan, Yan']",1,"Yan, Yan",Department of Computer Science,Associate Professor,,,,,,
1353,Multi-Channel Attention Selection GAN with Cascaded Semantic Guidance for Cross-View Image Translation,http://openaccess.thecvf.com/content_CVPR_2019/papers/Tang_Multi-Channel_Attention_Selection_GAN_With_Cascaded_Semantic_Guidance_for_Cross-View_CVPR_2019_paper.pdf,2019,"['Yan, Yan']",1,"Yan, Yan",Department of Computer Science,Associate Professor,,,,,,
1354,Multispectral tracing in densely labeled mouse brain with nTracer,https://academic.oup.com/bioinformatics/article-pdf/35/18/3544/48974970/btz084.pdf,2019,"['Yan, Yan']",1,"Yan, Yan",Department of Computer Science,Associate Professor,,,,,,
1355,Learn to Model Blurry Motion via Directional Similarity and Filtering,https://researchportal.bath.ac.uk/files/153751480/lmof_pr_revised_final.pdf,2018,"['Yan, Yan']",1,"Yan, Yan",Department of Computer Science,Associate Professor,,,,,,
1356,Internet cross-media retrieval based on deep learning,https://repository.lboro.ac.uk/articles/Internet_cross-media_retrieval_based_on_deep_learning/9401975/files/17018540.pdf,2017,"['Yan, Yan']",1,"Yan, Yan",Department of Computer Science,Associate Professor,,,,,,
1357,Weakly Supervised Actor-Action Segmentation via Robust Multi-Task Ranking,https://openaccess.thecvf.com/content_cvpr_2017/papers/Yan_Weakly_Supervised_Actor-Action_CVPR_2017_paper.pdf,2017,"['Yan, Yan']",1,"Yan, Yan",Department of Computer Science,Associate Professor,,,,,,
1358,Detecting anomalous events in videos by learning deep representations of appearance and motion,https://iris.unitn.it/bitstream/11572/193376/5/CVIU_final.pdf,2017,"['Yan, Yan']",1,"Yan, Yan",Department of Computer Science,Associate Professor,,,,,,
1359,Perceptually Guided Photo Retargeting,https://ueaeprints.uea.ac.uk/id/eprint/62913/1/Accepted_manuscript.pdf,2017,"['Yan, Yan']",1,"Yan, Yan",Department of Computer Science,Associate Professor,,,,,,
1360,Graph self-representation method for unsupervised feature selection,https://drive.google.com/file/d/1Jyzcc8fCQDBEyq6q2jWRnSLgQuufvXFx/view,2016,"['Yan, Yan']",1,"Yan, Yan",Department of Computer Science,Associate Professor,,,,,,
1361,Person Re-Identification via Recurrent Feature Aggregation,https://arxiv.org/pdf/1701.06351,2016,"['Yan, Yan']",1,"Yan, Yan",Department of Computer Science,Associate Professor,,,,,,
1362,A Multi-task Learning Framework for Head Pose Estimation under Target Motion,https://iris.unitn.it/bitstream/11572/148071/8/TPAMI_camera_ready.pdf,2016,"['Yan, Yan']",1,"Yan, Yan",Department of Computer Science,Associate Professor,,,,,,
1363,Attribute Guided Dictionary Learning,https://www.researchgate.net/profile/Wei-Wang-583/publication/294888788_Attribute_Guided_Dictionary_Learning/links/56f10e1308aeedbe3ce46b88/Attribute-Guided-Dictionary-Learning.pdf,2015,"['Yan, Yan']",1,"Yan, Yan",Department of Computer Science,Associate Professor,,,,,,
1364,Analyzing Free-standing Conversational Groups: a Multimodal Approach,https://www.researchgate.net/profile/Xavier-Alameda-Pineda/publication/307823076_Analyzing_Free-standing_Conversational_Groups_A_Multimodal_Approach/links/57df932208ae72d72eac29f2/Analyzing-Free-standing-Conversational-Groups-A-Multimodal-Approach.pdf,2015,"['Yan, Yan']",1,"Yan, Yan",Department of Computer Science,Associate Professor,,,,,,
